1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-342,-37,0.27,0.1,0.5,-15,1,-0.01,-0.3,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.027000000000000003
-394,-48,0.0,0.15,0.8,-15,-7,-0.019,0.5,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,0.025
-393,-57,-0.28,0.07,0.6,-15,8,-0.02,-0.2,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,0.024
211,-69,0.12,0.02,-1.6,-18,13,0.026000000000000002,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.025
414,-52,0.66,0.14,-0.3,-16,1,0.0,-0.9,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.026000000000000002
412,-45,0.59,0.15,0.4,-16,-2,-0.013999999999999999,-0.6,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.027999999999999997
136,-33,0.24,0.26,1.4,-15,-16,-0.016,-0.3,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.026000000000000002
-55,-32,-0.22,0.16,1.5,-15,-8,-0.022000000000000002,0.0,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,0.025
-138,-38,-0.16,0.13,0.6,-15,-3,0.006,-0.1,-0.0011,-0.001,-0.001,-0.001,-0.0002,0.0,0.0,0.0,-0.001,0.024
27,-44,0.3,0.07,0.7,-15,4,0.01,-0.2,-0.001,-0.0009,-0.0009,-0.0008,-0.0002,0.0,-0.0002,0.0,-0.0008,0.025
48,-44,0.27,0.13,0.9,-15,0,-0.01,-0.9,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.024
258,-28,-0.44,0.08,0.2,-16,3,-0.008,0.0,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.023
265,-27,-0.45,0.08,0.2,-16,3,-0.008,0.0,-0.0012,-0.0013,-0.0013,-0.0013,0.0001,0.0,0.0,0.0,-0.0013,0.024
300,-14,-0.23,0.13,-1.0,-17,0,0.01,-0.1,-0.0009,-0.0009,-0.0009,-0.001,0.0,0.0,0.0001,0.0,-0.001,0.025
104,5,0.46,0.18,-0.3,-16,-7,0.01,-0.2,-0.0011,-0.0009,-0.0009,-0.0008,-0.0002,0.0,-0.0002,0.0,-0.0008,0.026000000000000002
-110,6,0.29,0.22,0.6,-15,-12,-0.011000000000000001,-0.2,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.023
-187,-2,0.06,0.09,1.0,-15,-2,-0.01,0.2,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.021
75,-7,-0.17,-0.01,0.8,-15,11,-0.006999999999999999,-0.2,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.023
199,10,0.01,0.09,-0.6,-16,3,0.013999999999999999,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.024
-231,15,0.02,0.19,0.5,-16,-10,-0.006,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.023
-413,-18,-0.12,0.14,-0.1,-16,-3,0.002,-0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.021
-292,-31,-0.06,0.04,-0.3,-16,8,0.003,-0.4,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,0.022000000000000002
-24,-43,0.35,0.07,0.6,-15,4,0.005,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.023
-3,-43,0.37,0.15,0.8,-15,3,-0.001,-0.7,-0.0012,-0.0011,-0.0011,-0.001,-0.0002,0.0,-0.0003,0.0,-0.001,0.024
-96,-44,0.11,0.16,1.2,-15,-9,-0.022000000000000002,0.4,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.022000000000000002
-75,-50,-0.62,0.08,0.2,-16,3,-0.018000000000000002,-0.2,-0.0013,-0.0014,-0.0014,-0.0014,0.0002,0.0,0.0,0.0,-0.0014,0.023
-102,-53,-0.48,0.15,-1.1,-17,-2,0.013999999999999999,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.021
-112,-54,-0.37,-0.04,-1.4,-17,2,0.015,2.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.02
-25,-55,-0.22,0.04,-1.6,-18,13,0.022000000000000002,-0.6,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.021
148,-53,0.33,0.07,-1.6,-17,8,0.027000000000000003,-0.1,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006,0.022000000000000002
197,-45,0.37,0.13,-0.5,-16,-1,-0.005,-0.3,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.024
-90,-40,-0.13,0.2,0.1,-16,-10,-0.013999999999999999,-0.1,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.023
-234,-45,-0.24,0.19,-0.4,-16,-8,-0.004,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.021
-200,-52,-0.15,0.09,-0.7,-17,6,0.006999999999999999,-1.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.022000000000000002
-190,-53,-0.14,0.07,-0.8,-17,5,0.006999999999999999,-0.4,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,0.021
-64,-59,0.51,0.08,-0.2,-16,3,0.018000000000000002,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.022000000000000002
-50,-61,0.58,0.12,0.7,-15,-4,-0.003,-0.2,-0.001,-0.0009,-0.0009,-0.0009,-0.0002,0.0,0.0,0.0,-0.0009,0.021
-31,-63,-0.12,0.09,2.1,-14,-2,-0.02,-0.1,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.02
-9,-64,-0.33,0.02,1.9,-14,7,-0.017,0.5,-0.0011,-0.0012,-0.0012,-0.0012,0.0002,0.0,0.0,0.0,-0.0012,0.021
50,-63,-0.48,0.09,1.0,-15,2,-0.005,-0.2,-0.001,-0.001,-0.001,-0.0011,0.0,0.0,0.0001,0.0,-0.0011,0.022000000000000002
6,-61,-0.38,0.13,-0.3,-16,-2,0.01,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.02
262,-52,0.45,0.06,-0.2,-16,6,0.016,-0.2,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,0.021
299,-42,0.38,0.1,0.8,-15,0,-0.01,0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.024
298,-40,0.34,0.11,0.9,-15,-1,-0.01,-0.3,-0.0014,-0.0011,-0.0011,-0.0011,-0.0004,0.0,-0.0001,0.0,-0.0011,0.022000000000000002
81,-28,-0.65,0.14,0.3,-16,-5,-0.021,0.0,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.021
65,-28,-0.72,0.15,-0.1,-16,-5,-0.02,0.1,-0.0011,-0.0013,-0.0013,-0.0014,0.0002,0.0,0.0001,0.0,-0.0014,0.022000000000000002
14,-27,-0.69,0.17,-1.1,-17,-7,0.006999999999999999,-0.1,-0.0008,-0.0009,-0.0009,-0.001,0.0001,0.0,0.0001,0.0,-0.001,0.021
-14,-27,-0.54,0.13,-1.6,-18,-2,0.022000000000000002,0.7,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.022000000000000002
-615,-9,-0.32,0.35,-0.5,-17,-15,0.006999999999999999,-0.4,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.031
-610,-31,-0.05,0.08,-0.9,-18,16,0.016,-1.4,-0.0011,-0.0012,-0.0012,-0.0012,0.0001,0.0,0.0,0.0,-0.0012,0.03
-518,-39,0.12,-0.01,-0.9,-18,11,0.021,0.4,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.028999999999999998
-306,-49,0.39,-0.05,-0.6,-17,18,0.018000000000000002,-0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.033
-154,-52,0.44,0.18,-0.1,-17,9,-0.019,-2.2,-0.002,-0.002,-0.002,-0.0019,0.0,0.0,-0.0002,0.0,-0.0019,0.032
-143,-53,0.39,0.24,0.1,-17,5,-0.024,-2.3,-0.0022,-0.002,-0.002,-0.002,-0.0003,0.0,0.0,0.0,-0.002,0.033
-150,-55,0.06,0.08,0.3,-17,1,-0.036000000000000004,1.0,-0.0023,-0.0023,-0.0023,-0.0023,0.0,0.0,0.0,0.0,-0.0023,0.031
-163,-43,-0.42,0.2,-1.7,-20,-2,0.019,0.0,-0.0011,-0.0012,-0.0012,-0.0012,0.0001,0.0,0.0,0.0,-0.0012,0.03
258,-13,-0.69,0.22,0.2,-16,-15,-0.006999999999999999,0.8,-0.002,-0.002,-0.002,-0.002,0.0,0.0,0.0,0.0,-0.002,0.040999999999999995
-28,-5,0.02,0.25,-1.6,-18,-8,0.02,-0.2,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.037000000000000005
-18,-8,0.72,0.11,-0.5,-16,2,0.019,0.1,-0.001,-0.0009,-0.0009,-0.0009,-0.0002,0.0,0.0,0.0,-0.0009,0.038
-82,-9,0.62,0.18,1.3,-15,-6,-0.012,-0.1,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,0.034
-117,-11,0.51,-0.16,1.9,-14,4,-0.012,3.1,-0.0017,-0.0016,-0.0016,-0.0016,-0.0002,0.0,0.0,0.0,-0.0016,0.035
126,-9,-0.36,0.06,2.2,-14,4,-0.02,-0.1,-0.0019,-0.0019,-0.0019,-0.0019,0.0,0.0,0.0,0.0,-0.0019,0.037000000000000005
-47,-4,-0.54,0.2,-0.2,-16,-7,0.004,0.0,-0.0014,-0.0015,-0.0015,-0.0015,0.0001,0.0,0.0,0.0,-0.0015,0.036000000000000004
-105,-6,-0.4,0.19,-0.7,-17,-5,0.015,0.2,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.033
64,-9,0.41,0.06,-0.8,-17,7,0.024,0.1,-0.0011,-0.0009,-0.0009,-0.0008,-0.0003,0.0,-0.0002,0.0,-0.0008,0.035
-17,-5,0.4,0.19,0.9,-15,-7,-0.009000000000000001,-0.2,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,0.036000000000000004
-216,-9,-0.04,0.22,1.4,-15,-12,-0.024,0.1,-0.0019,-0.0019,-0.0019,-0.0019,0.0,0.0,0.0,0.0,-0.0019,0.035
-330,-16,-0.34,0.17,1.1,-15,-5,-0.021,0.2,-0.0019,-0.0019,-0.0019,-0.0019,0.0,0.0,0.0,0.0,-0.0019,0.033
-366,-25,-0.57,0.13,0.3,-16,2,-0.012,-0.2,-0.0016,-0.0018,-0.0018,-0.0018,0.0002,0.0,0.0,0.0,-0.0018,0.032
-355,-31,-0.53,0.06,-0.3,-16,3,0.013999999999999999,0.8,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.031
155,-39,0.12,0.11,-0.7,-17,3,-0.003,-0.2,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,0.032
8,-28,0.37,0.17,1.0,-15,-6,0.0,-0.2,-0.0015,-0.0012,-0.0012,-0.0012,-0.0004,0.0,0.0,0.0,-0.0012,0.033
-101,-28,0.19,0.2,1.4,-15,-11,-0.016,0.0,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,0.028999999999999998
26,-36,-0.8,0.07,-0.4,-16,4,-0.006999999999999999,0.1,-0.001,-0.0013,-0.0013,-0.0016,0.0002,0.0,0.0004,0.0,-0.0016,0.027999999999999997
51,-35,-0.69,0.01,-0.9,-17,4,0.024,0.4,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.027000000000000003
373,-26,0.19,0.01,-1.6,-17,13,0.036000000000000004,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.032
270,-5,0.66,0.26,0.2,-16,-13,0.002,-0.4,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.034
-158,-2,0.38,0.34,1.4,-15,-23,-0.017,0.1,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,0.027999999999999997
-399,-9,0.12,-0.1,1.8,-14,-2,-0.032,4.2,-0.0018,-0.0018,-0.0018,-0.0018,0.0,0.0,0.0,0.0,-0.0018,0.024
-349,-14,-0.1,-0.14,1.8,-14,7,-0.019,0.7,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,0.021
-82,-19,-0.24,-0.27,1.6,-14,32,-0.008,1.0,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.022000000000000002
625,-8,0.02,-0.2,1.2,-15,29,0.015,-0.3,-0.0009,-0.0008,-0.0008,-0.0008,-0.0002,0.0,0.0,0.0,-0.0008,0.034
618,31,0.25,0.41,1.6,-14,-35,0.004,0.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.035
551,33,0.26,0.39,1.7,-14,-34,0.004,0.9,-0.0011,-0.001,-0.001,-0.001,-0.0003,0.0,0.0,0.0,-0.001,0.034
21,42,0.07,0.41,2.0,-14,-30,-0.015,-0.4,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.032
-158,41,-0.01,0.31,2.0,-14,-30,-0.01,0.5,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.031
-462,32,-0.15,0.29,1.9,-14,-17,-0.009000000000000001,-0.6,-0.0012,-0.0013,-0.0013,-0.0013,0.0001,0.0,0.0,0.0,-0.0013,0.027000000000000003
-585,25,-0.18,-0.09,1.8,-14,-9,-0.003,4.5,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.026000000000000002
-548,17,-0.19,0.03,1.6,-14,7,-0.002,0.0,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.025
-72,-9,-0.41,0.01,0.1,-16,10,-0.003,-0.1,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.023
-52,-9,-0.41,0.01,0.1,-16,10,-0.003,-0.1,-0.0011,-0.0013,-0.0013,-0.0013,0.0002,0.0,0.0,0.0,-0.0013,0.025
102,-8,-0.27,0.09,-0.5,-16,6,0.013000000000000001,-1.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.028999999999999998
111,-5,-0.11,0.32,-0.8,-17,-14,0.011000000000000001,-2.3,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,0.03
-204,-7,0.3,0.28,-0.6,-16,-16,0.017,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.026000000000000002
-294,-13,0.5,0.11,0.1,-16,6,0.012,-0.3,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.027000000000000003
-281,-15,0.55,0.16,0.3,-16,1,0.011000000000000001,-1.5,-0.0012,-0.0011,-0.0011,-0.0009,-0.0002,0.0,-0.0004,0.0,-0.0009,0.026000000000000002
-300,-20,0.46,0.05,0.8,-15,0,-0.013000000000000001,1.3,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.024
118,-29,-0.39,0.02,1.0,-15,9,-0.016,-0.1,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,0.026000000000000002
157,-17,-0.52,0.14,-1.6,-18,0,0.005,0.0,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.027000000000000003
151,-14,-0.41,0.22,-2.1,-18,-5,0.017,-0.9,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.026000000000000002
103,-10,0.12,0.18,-2.4,-18,-3,0.025,-0.2,-0.0009,-0.0008,-0.0008,-0.0008,-0.0002,0.0,0.0,0.0,-0.0008,0.027000000000000003
-60,-8,0.04,0.25,-2.1,-18,-10,-0.012,-0.1,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,0.028999999999999998
-78,-8,0.02,0.26,-2.1,-18,-10,-0.012,-0.3,-0.0014,-0.0015,-0.0015,-0.0015,0.0001,0.0,0.0,0.0,-0.0015,0.027999999999999997
-97,-9,-0.01,0.26,-2.1,-18,-10,-0.012,-0.3,-0.0013,-0.0014,-0.0014,-0.0015,0.0001,0.0,0.0001,0.0,-0.0015,0.028999999999999998
-324,-13,0.02,0.33,-2.1,-18,-21,0.005,0.4,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.022000000000000002
-90,-29,0.62,0.01,-1.2,-17,14,0.021,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.023
147,-27,0.77,0.03,0.6,-15,8,0.0,-0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.026000000000000002
99,-23,0.46,0.15,1.7,-14,-14,-0.027999999999999997,1.1,-0.0016,-0.0015,-0.0015,-0.0015,-0.0002,0.0,0.0,0.0,-0.0015,0.027000000000000003
-91,-23,-0.18,0.23,1.9,-14,-16,-0.046,0.1,-0.0019,-0.0019,-0.0019,-0.0019,0.0,0.0,0.0,0.0,-0.0019,0.02
-185,-25,-0.46,-0.33,1.7,-14,-4,-0.027000000000000003,6.0,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,0.021
-118,-26,-0.56,-0.31,1.5,-15,27,-0.026000000000000002,5.5,-0.0012,-0.0015,-0.0015,-0.0016,0.0003,0.0,0.0001,0.0,-0.0016,0.02
71,-26,-0.58,-0.1,1.0,-15,15,0.01,-0.9,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.021
433,-17,-0.38,-0.08,0.1,-16,17,0.01,0.4,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.024
559,6,-0.15,0.14,-0.6,-17,1,0.009000000000000001,-0.4,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.027000000000000003
504,17,-0.05,0.32,-0.8,-17,-16,0.008,-2.0,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.026000000000000002
472,18,-0.04,0.27,-0.8,-17,-17,0.008,-0.6,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,0.027000000000000003
-39,30,0.41,0.3,-0.2,-16,-20,0.013000000000000001,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.027999999999999997
-114,29,0.46,0.3,0.1,-16,-20,0.012,-0.1,-0.0012,-0.0009,-0.0009,-0.0008,-0.0003,0.0,-0.0002,0.0,-0.0008,0.027000000000000003
-314,26,0.39,0.25,0.5,-15,-20,-0.012,1.0,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.024
-449,9,0.07,0.1,1.0,-15,-3,-0.015,0.3,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.022000000000000002
-452,7,0.04,0.1,1.1,-15,-3,-0.013999999999999999,0.4,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.023
-419,-5,-0.27,0.08,0.9,-15,2,-0.021,-0.3,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.02
132,-18,0.03,-0.05,-0.4,-16,16,0.021,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.021
360,-11,0.24,-0.03,-0.1,-16,13,0.01,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.024
337,7,0.4,0.18,0.8,-15,-7,0.004,-0.6,-0.001,-0.001,-0.001,-0.0009,-0.0002,0.0,-0.0002,0.0,-0.0009,0.028999999999999998
-113,13,0.18,0.37,1.4,-15,-38,-0.017,2.2,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.021
-266,4,0.06,0.11,1.5,-14,13,-0.003,-3.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.02
207,0,-0.18,-0.06,1.2,-15,15,0.004,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.022000000000000002
342,34,-0.39,0.12,-0.3,-16,-1,-0.005,0.0,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.024
216,44,-0.41,0.21,-1.0,-17,-13,0.001,0.9,-0.0008,-0.0011,-0.0011,-0.0011,0.0003,0.0,0.0,0.0,-0.0011,0.023
-65,48,0.54,0.19,-0.7,-17,-8,0.019,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.022000000000000002
-109,48,0.65,0.12,-0.4,-16,-8,0.015,0.4,-0.0009,-0.0008,-0.0008,-0.0007,-0.0002,0.0,-0.0002,0.0,-0.0007,0.021
-101,46,0.68,0.01,0.2,-16,7,-0.001,1.4,-0.0011,-0.001,-0.001,-0.0009,-0.0002,0.0,-0.0002,0.0,-0.0009,0.022000000000000002
-59,45,0.62,0.18,0.6,-15,4,-0.015,-1.8,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.023
-130,43,0.28,0.15,1.4,-15,-6,-0.024,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.02
-100,39,-0.07,0.07,1.5,-14,7,-0.021,-1.2,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.021
-63,38,-0.27,0.12,1.4,-15,-1,-0.021,-1.2,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.024
-198,35,-0.6,0.19,0.6,-15,-13,-0.017,1.0,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.021
-263,30,-0.63,0.0,-0.3,-16,7,0.006,2.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.02
-204,27,-0.55,-0.05,-0.8,-17,8,0.015,1.4,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.019
104,25,-0.05,-0.02,-1.4,-17,14,0.024,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.021
221,29,0.23,0.12,-1.3,-17,-3,0.018000000000000002,-0.4,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.022000000000000002
230,33,0.36,0.15,-1.0,-17,1,0.009000000000000001,-0.8,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.023
-478,25,0.12,0.23,2.0,-14,-14,-0.018000000000000002,-0.5,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.021
-578,14,-0.08,0.07,2.0,-14,3,-0.016,1.0,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.019
277,-16,-0.11,0.02,-1.3,-17,12,0.023,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.02
411,-5,0.29,0.07,-1.2,-17,6,0.02,0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.023
-259,11,0.17,0.23,0.8,-15,-15,-0.006,-0.1,-0.0012,-0.0011,-0.0011,-0.001,-0.0002,0.0,-0.0002,0.0,-0.001,0.024
-287,10,0.15,0.24,0.8,-15,-15,-0.011000000000000001,-0.2,-0.0013,-0.0012,-0.0012,-0.0011,-0.0002,0.0,-0.0002,0.0,-0.0011,0.021
-346,8,0.09,0.27,0.9,-15,-16,-0.02,-0.6,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,-0.0002,0.0,-0.0013,0.022000000000000002
-470,-3,-0.37,0.2,0.7,-15,-9,-0.036000000000000004,-1.0,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,0.021
-536,-20,-0.96,0.13,-0.8,-17,-2,-0.025,0.0,-0.0015,-0.0016,-0.0016,-0.0016,0.0001,0.0,0.0,0.0,-0.0016,0.017
-520,-27,-0.94,-0.23,-1.6,-17,11,0.028999999999999998,5.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0001,0.0,-0.0007,0.018000000000000002
-135,-37,-0.04,-0.03,-2.6,-19,19,0.05,0.2,-0.0003,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003,0.022000000000000002
-55,-39,0.39,0.22,-2.0,-18,-6,-0.003,-0.5,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.024
-354,-45,-0.02,0.3,-1.5,-17,-17,-0.022000000000000002,0.1,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,0.021
-482,-56,-0.33,0.11,-1.8,-18,4,-0.023,0.9,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,0.019
-261,-73,0.2,0.03,-2.2,-18,11,0.03,0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.016
127,-76,0.68,-0.1,-1.4,-17,26,0.023,-1.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
382,-68,0.68,0.01,-0.2,-16,4,-0.013999999999999999,0.9,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.02
435,-57,0.46,0.07,0.8,-15,-1,-0.016,0.6,-0.0012,-0.0011,-0.0011,-0.0011,-0.0002,0.0,0.0,0.0,-0.0011,0.021
431,-50,0.21,0.14,1.1,-15,-4,-0.03,-0.8,-0.0013,-0.0014,-0.0014,-0.0014,0.0001,0.0,0.0,0.0,-0.0014,0.024
